 ,X,Y
1,80.938,176.895
2,174.183,175.852
3,180.024,262.631
4,77.392,263.465
5,279.319,175.018
6,373.608,173.349
7,376.111,257.624
8,275.981,261.796
9,473.737,172.514
10,568.860,171.680
11,572.197,255.121
12,472.068,256.790
13,672.327,169.177
14,767.450,166.674
15,769.953,250.949
16,673.996,254.287
