6037 64 70	100 110
336 1 1.000000  -17.514136 10.197947 0  -1.124415 -23.338327 0  1.485265 0 0.323759  3.748210e-06
620 1 1.000000  28.777614 -11.013272 0  0.218342 -26.847061 0  -2.422337 0 0.363984  4.378549e-06
1886 1 1.000000  -3.568011 24.304649 0  -1.477240 -13.869039 0  4.772633 0 1.128227  7.293600e-06
1893 1 1.000000  -33.617690 45.462500 0  2.953790 0.275978 0  0.553429 0 0.342217  5.969977e-06
1886 1 1.000000  -3.461264 -27.284055 0  0.176461 -36.713487 0  1.141868 0 0.778969  3.018481e-06
1886 1 1.000000  -5.445907 29.783950 0  1.169859 -8.086003 0  1.516432 0 0.465759  6.087629e-06
620 1 1.000000  13.585362 -34.411645 0  2.622268 -45.221788 0  1.573350 0 0.443024  1.269789e-06
336 1 1.000000  -27.155708 -38.360959 0  1.459894 -47.596338 0  -1.496757 0 0.604753  1.160638e-06
1893 1 1.000000  -47.372128 8.059216 0  -0.223590 -20.714178 0  4.652413 0 0.585482  5.167137e-06
620 1 1.000000  20.949867 -37.420916 0  -3.494893 -43.465655 0  -1.372211 0 0.899842  1.942086e-06
287 1 1.000000  49.574063 29.238766 0  -0.245251 -5.605881 0  1.562011 0 0.500945  2.494396e-06
336 1 1.000000  -27.083725 -25.639713 0  0.393774 -40.078353 0  3.657463 0 0.418813  2.565740e-06
336 1 1.000000  -24.480972 -13.900980 0  0.122211 -30.712135 0  1.547618 0 0.755631  5.269776e-06
620 1 1.000000  23.371748 24.559848 0  -1.088431 -14.235682 0  -0.601634 0 0.713944  7.853008e-06
1893 1 1.000000  -41.168579 -8.372058 0  0.632521 -30.743953 0  -1.909172 0 0.246704  3.136185e-06
287 1 1.000000  38.228831 15.415443 0  -1.924645 -13.885731 0  4.758778 0 0.703731  5.998639e-06
287 1 1.000000  47.807157 0.837414 0  0.724410 -24.315905 0  5.307450 0 0.492096  5.593654e-06
1886 1 1.000000  2.102747 13.930550 0  0.484343 -16.869735 0  1.674366 0 0.855599  5.193531e-06
336 1 1.000000  -11.088955 -42.405736 0  2.282460 -54.585158 0  1.076651 0 0.551512  1.366213e-06
